viewing_id,client_id,agent_id,property_id,viewing_date
4292,990,12,1960,2022-01-30
4293,334,12,354,2022-06-08
4294,591,37,1863,2023-09-22
4295,220,48,844,2022-06-25
4296,979,7,1501,2023-03-14
4297,819,21,1347,2023-08-23
4298,78,41,621,2022-08-30
4299,567,36,295,2022-08-31
4300,919,11,666,2023-10-31
4301,373,45,1975,2022-09-08
4302,809,37,1753,2023-07-08
4303,209,21,1139,2022-11-12
4304,274,27,251,2023-05-16
4305,743,42,949,2023-05-20
4306,225,11,1656,2023-02-07
4307,297,16,1930,2022-01-21
4308,585,22,535,2022-09-17
4309,592,50,1021,2023-09-18
4310,733,47,239,2022-07-04
4311,915,29,1237,2023-08-20
4312,450,1,383,2023-08-08
4313,179,29,144,2022-06-15
4314,57,22,505,2023-11-14
4315,923,39,960,2023-06-24
4316,933,32,1473,2022-04-26
4317,220,32,1450,2022-12-01
4318,142,38,1949,2023-07-26
4319,969,34,498,2022-05-14
4320,153,2,1664,2023-11-23
4321,771,7,276,2023-01-09
4322,407,47,1620,2022-02-25
4323,562,13,355,2022-02-08
4324,905,3,544,2023-07-22
4325,501,39,1661,2023-04-22
4326,532,33,1037,2023-08-06
4327,449,23,1401,2022-08-04
4328,710,48,1479,2023-01-17
4329,684,33,732,2022-07-09
4330,243,41,1096,2023-02-08
4331,947,4,1636,2022-02-11
4332,207,2,570,2022-11-06
4333,242,25,1322,2022-03-25
4334,835,37,1752,2023-08-11
4335,329,8,943,2022-03-10
4336,356,11,1954,2022-08-04
4337,893,47,1169,2022-04-06
4338,24,50,306,2023-10-21
4339,592,11,1596,2023-08-24
4340,768,23,1360,2022-01-25
4341,95,20,408,2023-05-05
4342,284,42,1778,2023-06-08
4343,198,4,1254,2022-07-21
4344,934,1,1181,2023-03-02
4345,482,6,431,2023-08-31
4346,512,6,1247,2022-04-28
4347,149,26,100,2023-10-11
4348,155,47,311,2022-04-29
4349,213,11,242,2023-04-17
4350,420,30,1542,2023-11-08
4351,143,4,236,2023-09-13
4352,790,48,1380,2022-04-02
4353,119,8,784,2023-02-17
4354,108,9,1871,2022-07-05
4355,43,8,1265,2022-02-02
4356,458,9,1481,2022-12-18
4357,678,48,1896,2023-06-26
4358,779,29,1910,2022-09-12
4359,203,40,1530,2022-08-08
4360,38,19,1172,2022-07-17
4361,442,25,691,2022-08-02
4362,550,1,1353,2022-07-03
4363,467,42,1796,2023-11-13
4364,831,20,1591,2023-06-18
4365,107,10,1566,2022-10-16
4366,181,7,185,2022-10-19
4367,24,36,1399,2023-02-09
4368,641,34,288,2022-12-12
4369,881,1,1181,2023-11-12
4370,335,9,308,2023-09-03
4371,294,25,264,2022-01-18
4372,861,38,397,2023-01-11
4373,991,23,1478,2023-01-25
4374,860,5,1660,2023-11-02
4375,2,14,1466,2023-11-14
4376,583,39,708,2022-05-12
4377,798,45,1195,2023-05-24
4378,844,2,1590,2022-04-10
4379,235,30,243,2022-05-26
4380,283,13,869,2023-01-03
4381,563,21,1106,2023-01-11
4382,397,20,1562,2022-05-14
4383,218,2,532,2022-03-18
4384,910,48,1595,2022-06-09
4385,27,10,987,2022-02-25
4386,433,8,742,2023-09-21
4387,166,31,473,2023-07-25
4388,507,18,124,2022-06-20
4389,614,40,126,2023-03-30
4390,737,47,1975,2022-03-29
4391,442,28,1766,2023-08-28
4392,23,27,468,2022-05-14
4393,130,19,1088,2023-10-28
4394,968,7,702,2022-11-24
4395,268,11,1696,2023-12-02
4396,647,42,16,2022-08-16
4397,719,46,1775,2022-10-20
4398,34,16,121,2022-05-08
4399,18,40,744,2023-02-20
4400,980,32,1156,2023-10-18
4401,463,24,867,2022-11-12
4402,638,5,760,2023-03-30
4403,605,44,1595,2022-12-23
4404,381,19,871,2022-06-26
4405,969,16,515,2023-05-07
4406,862,7,281,2022-09-15
4407,473,28,6,2022-04-24
4408,46,36,122,2022-05-02
4409,817,33,252,2022-02-09
4410,213,2,1651,2023-02-27
4411,568,15,206,2023-04-06
4412,409,18,1564,2022-04-03
4413,501,11,868,2023-06-13
4414,44,35,27,2023-06-14
4415,100,47,1373,2023-01-11
4416,459,7,304,2023-08-30
4417,32,47,222,2022-12-17
4418,722,4,950,2022-03-28
4419,201,33,87,2023-02-23
4420,464,7,505,2022-02-25
4421,474,46,470,2022-12-07
4422,82,4,1666,2022-10-22
4423,370,34,1954,2022-10-10
4424,504,20,409,2023-02-15
4425,180,8,1442,2022-07-21
4426,26,2,1158,2023-03-22
4427,187,23,1089,2023-06-25
4428,693,23,916,2023-03-13
4429,721,28,1221,2022-09-17
4430,509,2,419,2022-05-04
4431,575,1,684,2022-07-23
4432,688,50,411,2023-09-14
4433,413,11,1685,2023-03-27
4434,945,17,1717,2023-03-24
4435,911,26,895,2022-06-02
4436,81,23,1199,2022-03-07
4437,538,16,1702,2022-05-22
4438,717,31,39,2022-02-02
4439,59,18,826,2023-03-01
4440,436,7,637,2022-12-05
4441,642,38,52,2022-03-11
4442,815,8,104,2023-04-03
4443,603,32,1366,2023-04-24
4444,128,17,77,2022-01-21
4445,767,42,538,2023-08-23
4446,242,35,1574,2023-07-20
4447,70,46,1153,2023-10-09
4448,714,18,1176,2022-01-04
4449,323,16,1368,2022-03-09
4450,325,12,87,2022-09-19
4451,626,39,1028,2022-02-08
4452,828,38,610,2023-10-25
4453,851,39,1683,2023-05-24
4454,952,26,1605,2023-09-13
4455,542,32,1309,2022-08-18
4456,664,5,407,2023-04-20
4457,605,29,1404,2022-05-04
4458,834,27,783,2023-09-10
4459,570,48,600,2022-04-15
4460,421,25,1957,2022-04-12
4461,153,14,994,2022-10-21
4462,976,4,994,2023-05-07
4463,585,18,509,2022-08-27
4464,851,12,1561,2022-11-27
4465,448,12,432,2023-06-12
4466,686,38,1219,2022-10-24
4467,597,37,1868,2022-04-27
4468,626,29,1653,2022-01-16
4469,69,46,1685,2022-09-28
4470,170,28,1737,2023-11-08
4471,143,2,439,2023-04-24
4472,53,33,944,2023-07-08
4473,865,11,217,2022-04-02
4474,421,4,1723,2022-06-12
4475,677,43,1351,2022-01-29
4476,646,43,1286,2022-09-23
4477,98,35,1933,2022-03-27
4478,241,24,1402,2023-09-22
4479,586,33,1220,2023-06-01
4480,907,50,1198,2023-04-05
4481,923,10,1838,2022-04-25
4482,86,29,1972,2022-01-23
4483,749,35,1032,2023-10-03
4484,602,19,1901,2023-11-09
4485,521,2,1670,2022-03-14
4486,994,35,1901,2023-02-13
4487,916,17,623,2023-07-02
4488,142,11,1553,2022-05-04
4489,463,23,1069,2023-06-10
4490,756,15,1170,2023-03-27
4491,996,33,766,2023-03-25
4492,955,1,1105,2022-06-26
4493,64,2,532,2023-07-08
4494,48,27,972,2022-11-24
4495,485,43,192,2022-07-04
4496,863,13,779,2023-07-31
4497,88,20,1220,2023-02-17
4498,94,49,1328,2023-11-16
4499,87,11,1047,2023-05-27
4500,691,38,554,2022-06-19
4501,615,43,868,2023-07-28
4502,926,33,309,2023-04-20
4503,744,49,804,2023-08-16
4504,966,43,1906,2023-05-04
4505,681,41,103,2022-10-01
4506,45,38,727,2022-08-23
4507,731,8,530,2022-04-01
4508,810,38,868,2022-04-26
4509,364,28,91,2023-05-22
4510,922,36,1316,2022-09-12
4511,182,32,582,2023-11-22
4512,916,45,1133,2023-07-26
4513,230,22,1481,2023-01-22
4514,363,7,1596,2023-04-17
4515,595,43,1373,2023-10-19
4516,408,12,600,2023-10-18
4517,47,39,1897,2023-03-08
4518,719,41,580,2023-09-17
4519,386,25,1120,2022-09-12
4520,738,17,1917,2023-09-19
4521,440,2,545,2023-04-09
4522,524,20,311,2022-03-08
4523,455,1,314,2023-07-29
4524,347,7,791,2022-05-26
4525,164,23,1188,2022-09-06
4526,846,41,833,2022-10-09
4527,556,35,257,2022-01-01
4528,515,37,1967,2022-08-16
4529,273,35,820,2023-06-30
4530,714,33,467,2023-09-21
4531,43,28,282,2022-09-22
4532,405,31,310,2023-06-24
4533,456,39,1180,2022-03-11
4534,436,2,1277,2022-03-06
4535,92,20,152,2022-08-08
4536,850,8,1202,2022-09-12
4537,367,43,1548,2023-09-07
4538,656,11,1681,2022-07-29
4539,732,27,222,2022-08-27
4540,219,31,1474,2023-02-22
4541,916,1,700,2022-07-11
4542,255,3,1881,2022-09-18
4543,329,36,1047,2022-04-07
4544,411,22,1597,2022-01-23
4545,932,11,738,2022-10-13
4546,769,20,1015,2022-05-29
4547,269,8,1263,2022-04-10
4548,440,21,1332,2022-02-02
4549,894,13,1428,2022-10-24
4550,281,2,1614,2023-08-04
4551,427,26,1731,2022-03-06
4552,482,49,1517,2023-05-11
4553,919,48,134,2023-06-13
4554,130,45,530,2023-09-01
4555,552,37,1543,2023-07-14
4556,646,3,1120,2023-07-09
4557,980,47,6,2023-02-15
4558,473,36,298,2022-04-10
4559,279,6,907,2022-10-05
4560,424,34,1737,2022-04-18
4561,807,15,1720,2022-12-01
4562,638,12,1883,2023-02-08
4563,642,25,1940,2022-09-29
4564,560,28,1263,2023-11-11
4565,552,40,1649,2022-09-12
4566,716,38,811,2023-09-26
4567,563,29,639,2023-06-03
4568,391,37,640,2022-04-03
4569,336,22,1205,2022-09-25
4570,322,43,101,2022-04-24
4571,128,40,277,2023-09-06
4572,696,12,120,2023-05-05
4573,370,16,1428,2023-01-26
4574,911,45,92,2022-12-26
4575,117,5,972,2022-03-22
4576,433,44,1492,2022-03-05
4577,233,39,1102,2023-07-23
4578,827,26,425,2023-03-08
4579,322,16,842,2023-10-26
4580,129,7,1055,2023-08-17
4581,267,21,763,2023-09-06
4582,58,25,995,2022-01-08
4583,51,2,1217,2023-11-03
4584,667,37,617,2022-05-20
4585,306,34,1990,2023-08-18
4586,257,12,97,2022-10-28
4587,943,25,769,2023-11-30
4588,886,18,1609,2023-07-25
4589,629,28,884,2023-05-25
4590,421,4,670,2023-03-23
4591,269,11,30,2022-11-15
4592,323,28,1772,2023-01-08
4593,502,49,908,2022-12-15
4594,551,2,1170,2023-04-07
4595,802,20,1573,2022-11-23
4596,988,15,394,2023-06-03
4597,825,39,60,2023-03-12
4598,134,16,1756,2023-01-14
4599,265,26,1794,2023-01-26
4600,803,9,1750,2023-10-11
4601,189,50,858,2022-12-11
4602,718,19,111,2022-04-22
4603,407,41,685,2023-09-11
4604,623,23,469,2022-02-24
4605,10,45,1909,2023-11-23
4606,436,11,1753,2022-07-11
4607,122,12,312,2022-10-29
4608,186,49,1635,2023-04-08
4609,439,31,1422,2023-11-04
4610,486,20,822,2022-05-18
4611,783,21,1256,2022-03-10
4612,400,2,213,2022-03-22
4613,182,18,1453,2022-04-13
4614,95,24,1866,2023-05-31
4615,835,17,1093,2023-06-14
4616,655,25,123,2022-01-07
4617,779,35,31,2022-04-21
4618,486,38,1058,2023-02-10
4619,493,46,1013,2023-07-27
4620,131,13,1792,2022-03-23
4621,178,37,1220,2023-01-02
4622,455,1,1907,2022-10-07
4623,457,9,1472,2023-02-23
4624,812,17,1747,2022-06-18
4625,654,28,156,2022-05-31
4626,748,8,1884,2022-06-18
4627,55,14,1083,2022-09-15
4628,235,48,1556,2023-05-06
4629,351,15,881,2022-12-21
4630,714,38,1495,2023-01-31
4631,888,49,1091,2022-02-19
4632,473,36,718,2023-10-13
4633,173,24,543,2023-06-11
4634,180,20,262,2022-05-07
4635,688,36,1423,2022-08-27
4636,516,21,1800,2022-09-17
4637,371,49,1946,2022-10-02
4638,49,3,1385,2023-03-16
4639,261,20,1337,2023-01-12
4640,293,42,957,2022-12-13
4641,758,10,1782,2022-07-21
4642,866,5,229,2022-05-24
4643,968,13,316,2023-04-04
4644,293,50,1101,2023-09-22
4645,784,48,1498,2023-05-19
4646,699,40,1503,2022-03-28
4647,462,29,1846,2023-02-12
4648,783,14,498,2023-11-12
4649,301,42,1314,2023-11-26
4650,761,11,1003,2022-06-23
4651,32,13,1777,2023-07-23
4652,552,25,1404,2022-06-23
4653,840,5,1839,2023-05-02
4654,363,46,26,2023-11-02
4655,556,4,1641,2022-03-10
4656,622,25,1971,2022-09-10
4657,847,3,523,2022-12-03
4658,732,41,399,2022-02-03
4659,396,39,1624,2022-08-24
4660,333,47,1117,2023-05-31
4661,850,10,547,2023-10-02
4662,916,15,678,2022-08-24
4663,903,20,25,2022-02-06
4664,879,45,1614,2023-10-12
4665,759,7,1055,2022-03-12
4666,733,26,903,2023-05-01
4667,518,19,1054,2022-03-10
4668,863,28,708,2022-06-26
4669,286,17,521,2023-11-18
4670,979,24,536,2022-09-26
4671,438,4,1692,2023-06-29
4672,216,35,1801,2023-01-06
4673,705,5,974,2023-09-10
4674,635,14,923,2023-07-20
4675,110,1,1315,2023-10-29
4676,774,47,1372,2022-11-25
4677,247,42,1221,2022-05-07
4678,151,35,935,2023-05-30
4679,525,43,524,2023-07-06
4680,753,25,1647,2023-09-30
4681,582,38,872,2023-08-24
4682,541,33,1591,2022-06-08
4683,907,49,1415,2023-09-06
4684,63,20,645,2023-05-08
4685,593,45,273,2023-05-06
4686,108,18,1720,2023-04-06
4687,698,9,520,2023-01-21
4688,239,3,1660,2022-04-02
4689,883,47,1226,2023-07-08
4690,766,25,1456,2022-09-16
4691,180,18,271,2022-07-28
4692,852,36,1329,2022-08-20
4693,607,29,334,2023-06-18
4694,242,16,1164,2022-04-16
4695,155,8,1324,2023-11-07
4696,563,32,62,2023-02-06
4697,943,11,1933,2023-08-04
4698,216,12,1059,2023-06-12
4699,947,4,1458,2023-08-15
4700,571,14,344,2022-05-30
4701,125,3,1672,2022-04-30
4702,16,12,472,2022-06-29
4703,911,1,34,2022-03-06
4704,709,34,791,2023-04-18
4705,445,25,235,2022-02-16
4706,932,2,1041,2023-10-09
4707,612,43,1778,2023-07-26
4708,942,44,985,2023-01-31
4709,125,1,1122,2022-03-27
4710,838,19,388,2023-01-17
4711,393,6,592,2022-03-05
4712,940,47,482,2023-07-21
4713,297,21,1331,2022-09-07
4714,657,6,1208,2023-06-07
4715,774,4,1611,2023-05-10
4716,283,27,1604,2023-07-18
4717,657,9,400,2022-11-19
4718,317,27,1775,2023-08-26
4719,324,44,1619,2022-04-11
4720,36,1,407,2022-01-18
4721,469,49,828,2022-07-06
4722,4,24,1674,2022-10-13
4723,967,22,1951,2023-08-26
4724,389,29,1709,2022-03-18
4725,340,2,1850,2022-02-17
4726,447,28,1992,2023-11-16
4727,400,28,551,2022-04-05
4728,76,1,1854,2023-10-25
4729,403,24,613,2022-03-30
4730,726,6,1442,2022-08-19
4731,289,1,1655,2023-04-03
4732,555,21,206,2023-02-13
4733,629,38,551,2023-09-26
4734,481,3,1071,2023-09-22
4735,16,24,1584,2023-07-30
4736,779,13,881,2023-03-06
4737,562,13,603,2023-07-22
4738,145,25,1095,2023-08-05
4739,579,40,830,2022-06-13
4740,398,39,941,2022-01-16
4741,541,15,1106,2023-03-20
4742,572,36,1066,2023-10-13
4743,580,8,968,2023-06-26
4744,699,43,1313,2023-05-12
4745,801,40,149,2023-01-08
4746,32,24,1645,2023-08-29
4747,440,12,744,2023-04-10
4748,865,5,1167,2023-04-11
4749,919,25,48,2023-09-01
4750,243,9,46,2022-03-31
4751,136,28,1805,2023-01-03
4752,466,41,1070,2023-08-15
4753,573,12,779,2022-01-16
4754,310,6,1134,2022-01-06
4755,780,37,755,2022-05-23
4756,964,5,1606,2023-04-18
4757,370,22,1046,2022-11-18
4758,995,8,944,2023-05-14
4759,468,19,1447,2022-04-03
4760,688,48,283,2023-05-15
4761,304,25,1234,2022-07-09
4762,803,5,198,2023-07-09
4763,690,42,1130,2022-05-29
4764,288,6,1247,2023-08-30
4765,413,9,893,2022-09-30
4766,182,11,289,2023-09-10
4767,966,31,685,2023-06-09
4768,602,5,921,2022-02-24
4769,831,46,1806,2022-09-28
4770,739,47,751,2022-09-30
4771,939,9,216,2023-07-21
4772,355,44,602,2023-01-17
4773,498,3,654,2023-03-22
4774,799,33,259,2022-01-03
4775,866,37,290,2022-05-10
4776,865,24,1018,2022-01-01
4777,728,37,37,2022-02-20
4778,65,41,818,2022-08-13
4779,948,46,1841,2022-12-17
4780,420,18,1947,2022-02-24
4781,471,11,433,2022-05-20
4782,286,31,364,2023-05-31
4783,167,36,1252,2022-12-02
4784,909,47,1814,2022-10-14
4785,6,4,183,2023-05-13
4786,533,42,1937,2023-06-14
4787,188,11,1411,2022-09-26
4788,735,29,493,2022-04-03
4789,140,27,149,2023-02-03
4790,965,35,1893,2023-01-18
4791,7,31,135,2022-03-02
4792,806,23,1932,2023-07-30
4793,657,45,1543,2022-03-02
4794,94,8,1177,2023-01-16
4795,999,1,1251,2022-07-02
4796,865,30,1815,2022-04-22
4797,836,43,177,2022-11-19
4798,191,28,166,2022-02-14
4799,762,24,466,2023-03-28
4800,55,37,279,2022-07-24
4801,45,3,947,2022-03-14
4802,830,28,1216,2022-11-18
4803,697,1,10,2023-05-11
4804,263,45,1700,2023-11-01
4805,89,33,1176,2022-11-16
4806,576,46,671,2022-10-28
4807,233,42,289,2023-08-05
4808,535,30,847,2023-08-31
4809,569,37,437,2023-02-27
4810,353,9,1219,2022-09-21
4811,286,31,1569,2022-04-29
4812,424,47,181,2023-10-02
4813,813,47,1055,2022-05-25
4814,486,13,1649,2022-11-15
4815,831,35,170,2022-08-07
4816,924,50,1486,2022-03-14
4817,37,17,681,2022-02-16
4818,158,23,1587,2023-07-29
4819,680,40,826,2022-08-16
4820,702,12,141,2023-04-25
4821,914,19,437,2023-01-04
4822,449,17,1074,2022-09-05
4823,346,10,862,2023-06-27
4824,62,26,1766,2022-10-07
4825,559,28,80,2023-03-16
4826,459,13,1205,2023-07-16
4827,225,46,515,2022-11-03
4828,954,35,1031,2022-07-19
4829,561,20,1982,2022-07-01
4830,326,15,784,2023-10-08
4831,993,20,832,2022-05-22
4832,554,4,678,2022-12-09
4833,55,29,1672,2023-03-31
4834,950,18,1444,2022-02-21
4835,403,24,920,2023-09-27
4836,344,23,164,2023-01-08
4837,984,26,327,2022-07-30
4838,579,12,1494,2022-01-10
4839,609,3,1108,2022-12-08
4840,924,50,665,2022-04-20
4841,44,32,1289,2022-11-13
4842,749,2,1365,2023-09-07
4843,105,15,205,2022-03-27
4844,103,30,1596,2023-06-04
4845,964,25,195,2023-09-08
4846,704,2,292,2022-12-03
4847,825,19,1443,2023-04-01
4848,699,25,111,2022-07-01
4849,173,41,49,2023-02-20
4850,735,40,760,2022-08-28
4851,323,18,1431,2022-03-27
4852,699,12,2,2022-03-26
4853,683,9,374,2023-03-25
4854,923,21,1608,2023-08-03
4855,366,4,22,2022-06-11
4856,881,27,1556,2022-02-21
4857,81,21,228,2022-12-12
4858,220,47,1906,2022-07-07
4859,929,23,1980,2023-11-02
4860,703,44,1205,2022-09-23
4861,451,41,1824,2023-09-25
4862,348,3,898,2022-10-17
4863,45,32,205,2023-03-30
4864,722,13,1730,2022-05-13
4865,475,39,1128,2022-02-20
4866,954,23,1451,2023-08-28
4867,691,24,1319,2022-01-29
4868,936,15,1365,2022-03-09
4869,50,1,805,2022-10-22
4870,981,44,1274,2022-08-10
4871,994,20,1583,2022-01-13
4872,209,45,1838,2023-08-16
4873,122,1,569,2022-12-23
4874,130,3,1799,2022-08-08
4875,439,3,1038,2023-09-19
4876,716,49,583,2022-03-07
4877,74,35,615,2023-10-04
4878,629,7,1957,2022-08-15
4879,670,22,1804,2023-09-23
4880,632,12,1966,2023-07-13
4881,368,23,1557,2022-09-07
4882,932,24,1405,2023-08-04
4883,349,10,94,2023-01-06
4884,398,5,69,2022-03-02
4885,418,32,1167,2023-08-15
4886,14,42,40,2023-02-12
4887,585,28,1932,2023-07-15
4888,61,5,1120,2023-02-01
4889,735,29,978,2022-09-27
4890,46,50,1425,2022-09-05
4891,491,33,547,2023-11-28
4892,129,46,1823,2022-08-12
4893,679,13,1168,2022-10-23
4894,315,38,1432,2023-01-19
4895,883,15,43,2022-01-03
4896,403,32,939,2023-01-22
4897,777,11,685,2022-12-02
4898,9,14,330,2023-10-11
4899,357,1,150,2023-05-21
4900,218,25,642,2022-09-19
4901,134,26,377,2022-10-20
4902,109,30,1101,2022-09-18
4903,189,38,126,2023-10-05
4904,192,43,1940,2023-08-10
4905,720,50,307,2022-08-13
4906,809,15,631,2022-12-05
4907,877,7,143,2022-01-16
4908,755,3,1171,2022-02-10
4909,659,27,1719,2023-11-25
4910,48,23,501,2022-01-06
4911,653,49,1965,2023-07-08
4912,570,27,1046,2022-09-17
4913,249,1,311,2022-04-30
4914,91,25,805,2023-03-31
4915,226,9,1263,2022-01-07
4916,289,44,686,2023-04-13
4917,343,49,1795,2023-07-31
4918,570,35,924,2022-11-28
4919,878,37,1763,2022-07-10
4920,90,11,1216,2023-08-31
4921,790,28,639,2022-06-21
4922,405,3,473,2022-09-04
4923,430,43,1647,2022-07-03
4924,817,1,1812,2022-05-25
4925,469,24,725,2023-06-18
4926,192,5,524,2023-04-19
4927,475,2,1424,2023-09-03
4928,130,1,1859,2023-04-01
4929,118,6,1641,2022-12-19
4930,863,11,463,2023-07-18
4931,7,12,388,2023-03-18
4932,718,11,203,2023-10-25
4933,815,39,1486,2023-11-08
4934,176,5,723,2023-06-22
4935,805,8,1070,2023-08-10
4936,932,32,1481,2022-01-05
4937,703,24,1159,2022-04-07
4938,445,7,1583,2022-04-25
4939,516,28,434,2023-07-03
4940,381,22,1127,2023-07-18
4941,84,47,1206,2022-11-17
4942,583,48,950,2023-04-27
4943,172,46,1415,2022-04-07
4944,391,36,1059,2022-02-15
4945,726,4,1537,2022-12-14
4946,940,16,981,2023-07-02
4947,784,45,1237,2022-08-10
4948,69,36,769,2023-09-16
4949,966,10,1042,2023-08-19
4950,492,12,1646,2023-06-06
4951,283,22,1970,2022-11-15
4952,888,4,1347,2022-04-09
4953,527,9,345,2023-05-04
4954,167,1,111,2022-07-01
4955,565,14,1260,2022-10-29
4956,550,9,1281,2022-08-23
4957,139,43,1937,2022-06-09
4958,61,17,182,2022-10-12
4959,286,32,571,2023-11-02
4960,217,47,270,2023-06-22
4961,766,8,136,2023-03-08
4962,998,24,1183,2023-09-09
4963,728,13,1436,2022-01-11
4964,690,9,1507,2023-10-05
4965,753,1,262,2022-02-06
4966,650,14,104,2022-10-11
4967,960,46,1426,2022-06-02
4968,225,9,268,2023-03-26
4969,510,23,1742,2022-05-11
4970,713,7,500,2023-01-17
4971,736,13,85,2022-05-14
4972,516,6,856,2022-12-10
4973,908,4,834,2022-09-17
4974,406,13,6,2023-11-30
4975,845,4,706,2023-09-02
4976,237,29,936,2023-04-16
4977,365,26,1850,2023-08-22
4978,99,40,1101,2022-08-18
4979,136,50,146,2023-12-02
4980,24,42,332,2023-09-05
4981,92,27,1399,2022-03-17
4982,481,20,775,2023-09-15
4983,42,11,1193,2023-06-28
4984,224,8,1934,2022-01-30
4985,270,16,1725,2023-07-09
4986,841,18,137,2023-09-27
4987,397,26,333,2022-06-04
4988,582,6,1642,2022-07-27
4989,962,8,860,2023-05-14
4990,15,33,115,2023-01-11
4991,416,36,1813,2023-01-13
4992,993,27,1724,2023-02-07
4993,472,49,1797,2022-02-11
4994,393,15,1435,2023-02-08
4995,953,10,173,2023-08-08
4996,525,26,742,2023-01-06
4997,62,20,1191,2022-10-21
4998,798,49,1605,2022-09-18
4999,308,42,75,2023-03-28
5000,989,28,802,2022-07-21
